time,tip_cam_x,tip_cam_y,tip_cam_z,tip_plane_x,tip_plane_y,tip_plane_z,solder_plane_x,solder_plane_y,solder_plane_z,roll_deg,pitch_deg,yaw_deg,tilt_angle,est_area,touch_tip_board,touch_solder_board,touch_tip_solder,soldering_3way
1763768140.2825024,0.025967630070927818,-0.005316226119933513,0.5024903029311821,0.016460689567382593,0.06294612308840491,-0.07189185381980279,-0.0939875485868595,0.036997124648997015,-0.003001507584475871,126.86218553333825,-1.3235824905962807,114.44466214891409,53.117430551692934,9.601237582995205,False,False,False,False
1763768140.425659,0.025436607040898694,-0.0059391845944626286,0.5006026619606689,0.01611179081314579,0.06251088650877668,-0.07198024862630564,-0.09363520548003808,0.03755195216607832,-0.0034240086959040905,127.07671216119128,-1.2465431546506847,114.39475231261234,52.90534747821553,9.62167152335639,False,False,False,False
1763768140.5536559,0.025436607040898694,-0.0059391845944626286,0.5006026619606689,0,0,0,-0.09178183116877196,0.03344248181179815,0.0015860379937495117,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1763768140.6939058,0.028626899471896852,0.0020416929511319817,0.4998316534134915,0.016296206442313766,0.062129497964121594,-0.071601372022118,-0.08916132512877378,0.040276174051538355,7.152236104573939e-05,126.76079340623511,-1.1197256988539424,114.32214600599411,53.22456308447539,9.590715385985483,False,False,False,False
1763768140.826645,0.028959942497928638,0.003779527443466272,0.5044841998485887,0.016312145086962767,0.06261615441178922,-0.07269055472078939,-0.09046527098767375,0.05284816581909385,0.001652039871518518,126.75148945446705,-1.0158087805505511,114.47504467349677,53.2364544010739,9.589539188281947,False,False,False,False
1763768140.965512,0.02787740051735664,0.005929265019387559,0.4983085765671344,0.016140311345820068,0.06143703609091895,-0.07132142718563111,-0.08782914954818691,0.051215139642045826,0.0021318083534024868,126.60100664754562,-1.1262907733900054,114.33487535289736,53.38409119350004,9.57479855659925,False,False,False,False
1763768141.1068807,0.02768512741295623,0.007456863550454552,0.5024256779224896,0.016322227548078504,0.060746718139275645,-0.07093753353284939,-0.08689014195043102,0.0476770089585114,0.003874708592167486,126.76820808828155,-0.9023501689357445,114.50777142333162,53.22228398609769,9.590940628193907,False,False,False,False
1763768141.26174,0.02768074700924221,0.009382766114276827,0.4985852772656953,0.015982043700967903,0.06018446870001603,-0.07049857207407906,-0.08793216040872202,0.04865664284803528,0.002125633374295832,126.55394984288911,-1.3162487421966484,114.35699925325382,53.42566396282044,9.5706018680623,False,False,False,False
1763768141.4090738,0.02759867017248028,0.014482469379408221,0.5050149338295868,0.015639563702947494,0.061341020049383216,-0.07229177407345636,-0.08697918763416553,0.0411680946686763,0.003410360963712722,126.69162119219826,-1.4128000544178372,114.59551202039144,53.28501064908059,9.584719231624122,False,False,False,False
1763768141.5601704,0.027213481486697045,0.014931594514062292,0.5028470587992296,0.015874674089258592,0.061152583263049426,-0.07171165341543684,-0.0909860375380813,0.03257212716264615,0.0033789228642974733,126.57581666690912,-1.1007935428666724,114.59405278404455,53.40993504368225,9.572192041877068,False,False,False,False
1763768141.7166224,0.026298101733030328,0.016128956726756027,0.5051902287845847,0.016110473432098954,0.06093319289497178,-0.07147945997123624,-0.09645329934191542,0.02627195718181463,0.004467723238401611,126.48306890842404,-1.1396535082428436,114.7479615919129,53.501607529062454,9.562883485017073,False,False,False,False
1763768141.851208,0.026298101733030328,0.016128956726756027,0.5051902287845847,0,0,0,-0.09832092044459861,0.02800079536838876,0.004563676743023604,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1763768141.9912417,0.022505111490454695,0.014108628072556787,0.5142172498012414,0.015631866605780538,0.06303669540021348,-0.07397720289627252,-0.10122373798753959,0.029753645956059227,0.0020070598714961307,126.76450129728475,-0.9515672032824104,114.83380033507349,53.22492403637318,9.59067970771313,False,False,False,False
1763768142.1124887,0.006400110684804457,0.009368708157336092,0.4945896606499434,0.01568212983897029,0.05898772767032748,-0.06651649082535904,-0.08967271937029822,0.034736673617981995,0.004954826644311572,127.23234150202686,-1.7840029610327388,113.61671243391939,52.73112872798279,9.63806282502555,False,False,False,False
1763768142.243694,0.0009971989726041321,0.015393006999264582,0.5167400507259712,0.01523708633945622,0.06098167616799927,-0.06864775705179531,-0.09119984813177132,0.04884824499433091,0.005571590004562144,126.71814259288826,-1.4816104248614754,113.680716311461,53.256183153698146,9.587584127144233,False,False,False,False
1763768142.38863,0.0009189397066179123,0.01789527254175338,0.5185733397808019,0.01575038248497493,0.06200822352302493,-0.06904211632637705,-0.08949372413534423,0.04381049160752282,0.005991355623797989,126.74198086286934,-0.4408006136401888,114.15968909917777,53.25574781818301,9.58762731667186,False,False,False,False
1763768142.5302818,0.0019836452983586685,0.022699392405216796,0.5215479141998729,0.015762446873879506,0.06252874275207328,-0.06979530344700452,-0.09930600003559506,0.032371011023920315,0.0072662875365797075,126.96130696298513,0.17031538087249923,114.37697113599148,53.038356642409155,9.60891783754702,False,False,False,False
1763768142.671113,0.002315547322464747,0.025446993670872088,0.5206160039439593,0.015372649613159099,0.06300033914688492,-0.07029720531208451,-0.09505397915815017,0.030509609798701598,0.0054487066542180385,127.41354985854191,0.6567297041395169,114.39639795226417,52.581530103738345,9.651853327693651,False,False,False,False
1763768142.804806,0.005765746033359751,0.02764583453871775,0.5224964503389993,0.015645928356537903,0.06274567239547144,-0.07024299613749269,-0.09335012849085512,0.033406699361464676,0.006823905016884235,127.59114084635739,1.2761622493202032,114.38719740549358,52.39040304720737,9.669089078769453,False,False,False,False
1763768142.9469657,0.00799679445054223,0.027209009167148343,0.5224371972985965,0.015699682102028736,0.06351298747098535,-0.07083186086172771,-0.09589254199131177,0.039096401266693614,0.0032692866603628024,127.28107283034836,0.7069519740569197,114.0405608120526,52.713198520750524,9.639729561568046,False,False,False,False
1763768143.0873947,0.012509664700512766,0.027127854971231817,0.5224730538732831,0.016647277416331742,0.06359441656207604,-0.070154676051025,-0.09651097322040593,0.0472449013470686,0.003015170570921044,127.02290393747924,0.6607709698640555,113.77269544427517,52.97204429326919,9.61530215686125,False,False,False,False
1763768143.2280514,0.017138740234468673,0.02394982065335726,0.5200637027225096,0.017175915505919105,0.06407035862839952,-0.06969561166572838,-0.09931572166595844,0.04145449841333884,-0.0005536859451748533,127.48964725697626,0.42194778441591113,113.77117170789357,52.508327230937994,9.658505532072175,False,False,False,False
1763768143.3885417,0.018521810713597642,0.023129747299548364,0.5178961456559913,0.017760296029513456,0.0641517943714913,-0.06861758168524006,-0.09774552423442696,0.04441821192400744,-0.0007499193508320179,128.088032564055,0.3863113286031413,113.84973069807126,51.910305830663276,9.710484067232665,False,False,False,False
1763768143.5235727,0.01916210521245547,0.02195180453538389,0.5236326753560903,0.017994686490348306,0.06589604365259294,-0.06986607233153137,-0.09845372005676545,0.04391879835145182,-0.0019913089812690354,128.50768544299137,0.2692023982585635,114.06234613469798,51.49151972404701,9.744366115368358,False,False,False,False
1763768143.65483,0.01905438913930601,0.020474122216472473,0.5196770544287905,0.018187697737119733,0.06595345447061925,-0.06920721095061312,-0.09815326468434825,0.04658216251382427,-0.0016474898011312744,128.58026862041734,0.313917237849686,113.95729566234091,51.41865338187185,9.750048916450462,False,False,False,False
1763768143.7928855,0.01845223894674047,0.02103383679813743,0.5206040264863734,0.01789790352348757,0.0661049057216522,-0.06919715524310564,-0.09747880882306936,0.04597900730595689,-0.0006979176272942644,129.1879954551706,0.329663412374949,114.0932170010155,50.81084121883217,9.794990855560215,False,False,False,False
1763768143.9330711,0.018853839738684097,0.0228259129224612,0.5136279174888371,0.017404714439331566,0.06510385430485982,-0.0667893770172033,-0.0946640339975718,0.038900580068903345,0.0008436489279373682,129.24336159421898,0.1281963237400093,113.48315303118044,50.75646283188513,9.798797031983428,False,False,False,False
1763768144.0606134,0.018606807701229057,0.02203139091046795,0.5200256200555924,0.017048884075440928,0.06591638702737077,-0.0669257721296275,-0.09355865554692568,0.03459087480794065,0.0012580447358812585,129.53772394357546,-0.15179590755649927,113.31725344550753,50.46203245538277,9.818792037436946,False,False,False,False
1763768144.21014,0.017426294525782787,0.020829834310099965,0.5201626470644948,0.016370499543329968,0.06656531401835637,-0.06706701491495182,-0.0940553854790587,0.038993984700137624,0.00032863927948595384,129.62469345579922,-0.4447754519774774,113.4264488627028,50.37322163135505,9.82461974643418,False,False,False,False
1763768144.3513262,0.01707164926310316,0.018963881670307905,0.522831232497461,0.015821692313637864,0.06804083382086472,-0.0679182862953803,-0.09349024651146252,0.03522004235563922,-0.0006675029494226936,129.1425614023702,-1.1932929335909899,112.51054385844934,50.84217428619303,9.792781692770818,False,False,False,False
1763768144.491631,0.016678110821629566,0.01767633597620795,0.5245705197488453,0.015049212276666113,0.06995272475902425,-0.06968002390701006,-0.0943062735481072,0.03853214573840133,-0.0022151297865279362,129.07337887890583,-1.5978524941823176,112.37340573489678,50.89918906113459,9.788731770610164,False,False,False,False
1763768144.645189,0.01661553396638974,0.015702856291553654,0.5204742233730832,0.014836890715227785,0.06949118678640889,-0.06914406935224139,-0.0934301084879185,0.034489354213443096,-0.0018961767401773355,129.00967246642307,-1.4304782914981033,112.09674190511187,50.96828988962105,9.783771371867063,False,False,False,False
1763768144.8261547,0.01646498277962548,0.016797839007704575,0.5189018878577231,0.014709753782747095,0.06873639541638515,-0.06828421363701508,-0.09363377923488507,0.03969459353639365,-0.0009462036959701492,129.0578054433639,-1.3368566942534366,112.29200962230658,50.92297945255663,9.787030405882263,False,False,False,False
1763768144.9901836,0.0171909892047607,0.015514159933492814,0.5195294797534463,0.014525016906619387,0.06865534899126241,-0.06832825346385071,-0.09236903149846955,0.03687663210347766,-0.0011537116319584872,128.93902851650802,-1.6716705194658366,111.96518921973127,51.0308030722465,9.779234824491164,False,False,False,False
1763768145.1242127,0.016565316897001477,0.01416159499728653,0.518225434759595,0.014562382447001494,0.0682316249316768,-0.0678578314054506,-0.09397737366387807,0.03451314819308887,-0.0018310631125512122,128.74762546208083,-1.8439696949127249,112.05542264230833,51.21541820299072,9.765565670214464,False,False,False,False
1763768145.2725534,0.01658505526012303,0.01452857057493856,0.5230676940447692,0.013847962796845886,0.06969199612252894,-0.07009201264749451,-0.09438441717702305,0.038560990459735656,-0.0024412352151894634,129.14059885104604,-1.8256483936177215,112.28800008051373,50.82367950176453,9.794087098998707,False,False,False,False
1763768145.409514,0.016459273849596383,0.01622105540750135,0.5224236411899036,0.013818408910003955,0.0692201658121335,-0.07015252612976584,-0.091032048233926,0.03797036810985949,0.0009090900554110104,129.2822438702369,-1.878609515208984,112.54437975202548,50.68012318858297,9.80408079568647,False,False,False,False
1763768145.5543702,0.014485223317970515,0.020370222965147136,0.5178692771420642,0.013174035954598016,0.06662328622036487,-0.06920897207561727,-0.09054155740333779,0.03533626111738011,0.0017579876267661554,129.49622167547963,-2.0297219047656934,113.24974719490244,50.46018414118612,9.818914284320526,False,False,False,False
1763768145.6885316,0.014366194854836247,0.02010764963922877,0.5214860595255808,0.013363775702983265,0.06524903772364034,-0.06872888049066275,-0.09065854280821103,0.030244006750737656,0.002231534395357726,129.21028675206674,-1.8217545449833237,113.41814538213251,50.75423191410411,9.798952429650011,False,False,False,False
1763768145.8415756,-0.026153764869655552,-0.0139288568781877,-0.017759025217629527,0.008571910646888984,-0.06453312300057432,0.10279246438001534,-0.0912242746542675,0.035777623415270965,-0.0004856736172946241,167.5050541661078,-7.0888851192370215,94.00775287533193,12.397907843193039,4.1938578629349434,False,False,False,False
1763768146.0075436,0.013213118182389794,0.020310375702479268,0.5191197760471797,0.009188306590842224,-0.013727041785978816,0.03313280275058155,-0.09050053880655286,0.031140994945219963,-0.0010272445710325373,151.6642257150762,-7.184387008585796,102.62221004612746,28.093473738286463,8.308577182812503,False,False,False,False
1763768146.1456652,0.012577228496450845,0.02131788403114094,0.519497173803665,0.009186108562881564,0.016215571896903445,-0.00948669327971547,-0.09108275136192226,0.035484105626081286,-0.0012141106883938324,141.91303105359114,-6.094632229773589,107.98621914612748,37.83360171670617,9.688741884368689,False,False,False,False
1763768146.2794845,0.012220487450794156,0.0192467736497631,0.5208323860064878,0.009417769523262117,0.03457943486765343,-0.03506008348480815,-0.09091003354945168,0.032859729873443794,-0.0016931592075814517,135.9749578630023,-4.789431778549955,110.54952016245228,43.83199039577801,9.991689686693894,False,False,False,False
1763768146.4275403,0.012413165385147848,0.01803798360791227,0.5183347790152724,0.009153496951660772,0.04536432151535223,-0.0500173885607831,-0.09071619702992258,0.03206800813145261,-0.0018991421289968335,132.62674365813953,-3.8853257405429695,112.34993473273452,47.230377638536396,9.969708404025827,False,False,False,False
1763768146.565209,0.011439636369621019,0.017919826763469315,0.5143750152855378,0.008712949925207264,0.050681853208405084,-0.0580276855231287,-0.09067426951431318,0.036061394022664395,-0.0012615017497327186,130.69191559631025,-3.249070421769376,113.0030574917051,49.20109637541415,9.892667415356009,False,False,False,False
1763768146.7107356,0.011581010090331799,0.018899557784515526,0.5099820276849667,0.008797669551269564,0.05297867509229119,-0.0609681082074481,-0.0886182357248453,0.038988065412315615,-0.0005154760254095225,129.42027928162886,-2.9016647400282487,113.13127599839503,50.490438542164526,9.81690812770995,False,False,False,False
1763768146.8606086,0.01297543293651577,0.019932090086865913,0.5201916134736387,0.008679016320137862,0.05726532628287848,-0.06651655602177192,-0.09066915642711407,0.03510180048819203,-0.00046721653852221934,128.5277886011439,-2.912409281824017,113.28600921981989,51.379361884126894,9.753087061473135,False,False,False,False
1763768146.9946496,0.011563649868901252,0.020154505038300442,0.5186074397564365,0.008381874353820238,0.05925662549371352,-0.06932984595702801,-0.09074301848753828,0.037843992857432535,-0.0002300103636450057,128.23265512315265,-2.5626289263187125,113.56515664009147,51.6946747474193,9.728189401819549,False,False,False,False
1763768147.1398907,0.01154302486815442,0.020995795853879194,0.5198167503669696,0.00899588938041666,0.05981097897456987,-0.06968071633905087,-0.08855211237964963,0.038227607101516986,0.0019687877000796328,127.99619291828029,-1.794497363482104,113.96499466936379,51.96785096450674,9.705666031484814,False,False,False,False
1763768147.2817326,0.011476382863683217,0.01976711009874168,0.5238165602377512,0.008887157686181724,0.06143011040021344,-0.07179783592365521,-0.0902455896524603,0.04752126696075218,0.0008172080682738447,127.90259496178176,-1.8220466115138871,113.86278587288353,52.060212021383336,9.697851130045187,False,False,False,False
1763768147.4241447,0.011211089303868228,0.01957441437508249,0.5214788674496486,0.008829117591486132,0.0615235999185204,-0.07242457528076984,-0.09149972493038715,0.04568960045414325,0.0010120553581499103,127.72511436746015,-1.8722916146705286,113.80508299355641,52.235362414251114,9.682754451916555,False,False,False,False
1763768147.5697832,0.009492429585625819,0.01987258417222926,0.5238818958606889,0.008958329837164977,0.06175341715736575,-0.07313812520234095,-0.09130016612537563,0.04646403493049012,0.0009452646904771211,127.75674462921124,-1.6203194285595486,114.09375607035145,52.21368410860822,9.684642600555827,False,False,False,False
1763768147.7280903,0.007677466654318243,0.020408354482432244,0.5155218422867878,0.008877574691817169,0.060444899223728026,-0.07138384339428067,-0.0906967523865814,0.04602583778121172,-5.1553352522382134e-05,127.85945823577437,-1.4748644871165317,113.8174157487619,52.1161301803653,9.693070760292905,False,False,False,False
1763768147.864546,0.007536141882525585,0.01865662733699045,0.5197289603304649,0.008955275583123644,0.06080215395305182,-0.07148853636030386,-0.0900646869446599,0.04501775872795019,-0.0008157335697423496,127.4953442014516,-1.639243971404527,113.91761522281057,52.47410330541149,9.66159395005221,False,False,False,False
1763768148.007723,0.007544355890365943,0.016239149821878452,0.5109516151101124,0.00900418233368931,0.058939446660636496,-0.06909073966545488,-0.09279045785606485,0.04845707510860742,-0.002039747724252694,127.4101722286601,-1.5232869409701575,113.48857080429941,52.56336203110979,9.653510206022691,False,False,False,False
1763768148.1375785,0.007840009164331757,0.01586452521186916,0.5207945699485552,0.009404340123083214,0.05978640391997472,-0.06978586027505447,-0.09391943876400995,0.046263348260950465,-0.00017833346442364117,127.40740006536909,-1.8509275159734464,113.78364843494005,52.55352769170446,9.65440545120041,False,False,False,False
1763768148.269351,0.007512374611504377,0.013849420304452131,0.5184886663139183,0.008520004671490606,0.061074833420838075,-0.0720888585988479,-0.09832048837447005,0.053958993323615256,-0.003879397600090151,127.71429582851304,-2.078982767464344,113.68616812071119,52.23696004267822,9.682615081444991,False,False,False,False
1763768148.4074733,0.008123516814327917,0.012094801504454328,0.5176183307681872,0.008800727001039378,0.061211955161002946,-0.07225945612248647,-0.10154156178496655,0.04955824728481886,-0.003739386602385375,127.49898019757102,-1.7763227799382493,113.7525765407179,52.46515117264647,9.662399528903293,False,False,False,False
1763768148.5579395,0.008047877190693905,0.011456849942926194,0.5152005056475473,0.008895289528501637,0.06054013798286389,-0.07155279443470021,-0.10218414997128324,0.05156499019110955,-0.002275534383892608,127.60129794758629,-1.6377096560465039,113.90232903840919,52.368323111816494,9.671052520534843,False,False,False,False
1763768148.6906476,0.007920759321304087,0.011257899989860232,0.5125125933141913,0.008924728947543927,0.06019571273965417,-0.07069177265910592,-0.10549497240343018,0.04773833338032549,-0.002819539494609058,127.28077843678213,-1.702193576788576,113.81893951430915,52.68602204623235,9.642248603083548,False,False,False,False
1763768148.8254378,0.008247542212751353,0.011146254865266313,0.5163816235749669,0.00875467308712962,0.060939519158016445,-0.07158963183420061,-0.10184449720154294,0.016219357645416682,-0.0017378851399426631,127.04597047772212,-2.077399038769418,113.59011940462617,52.90416976043048,9.62178352375987,False,False,False,False
1763768148.990543,0.00881590637842495,0.011772972316816361,0.5156540968955554,0.008611657967270226,0.06089891743630141,-0.07222271017124463,0,0,0,127.31087722891967,-1.924662720273093,113.51762018621828,52.64672964557681,9.645875351034134,False,False,False,False
1763768149.135616,0.009831559778143562,0.012551920422642134,0.5093915771916769,0.008533280797938735,0.059597572180488084,-0.07072310941816926,0,0,0,127.37791097624134,-1.8182324634874405,113.12585201053069,52.584344033739654,9.651596357807806,False,False,False,False
1763768149.2678616,0.009298401735903452,0.01414893553334545,0.5130853746647349,0.008273353150890533,0.058722573340971,-0.07035844950577733,0,0,0,127.97525831880824,-1.6509399557699755,113.40200457532602,51.99428316026382,9.703439837650858,False,False,False,False
1763768149.4086423,0.00868825720416081,0.013829002821550416,0.5119489660793195,0.00842336327491697,0.058586061987574115,-0.06997678725507064,0,0,0,127.63990671043179,-1.6080402832694258,113.65060385846195,52.33084542184321,9.674372044209875,False,False,False,False
1763768149.5447922,0.00811189738217942,0.012956380359642717,0.5160931936800909,0.008739550724151727,0.05884827793096173,-0.06996205097916472,0,0,0,127.77082153154169,-1.536543264526658,114.002501565632,52.202598443482714,9.685606002781844,False,False,False,False
1763768149.6961613,0.008763451777842312,0.009780332577088637,0.5167574118235873,0.008772610513644993,0.060317438069172065,-0.07138948996116704,0,0,0,127.82793151083804,-1.417548079481417,113.79043838893091,52.149491230680496,9.690201178082045,False,False,False,False
1763768149.8467243,0.01074050731474405,0.012654953265595884,0.5168120445016712,0.009358228883381288,0.060270281668924994,-0.07135463292986738,0,0,0,128.79146561070502,-0.1040718725175225,114.71115890404286,51.208416797042304,9.766091465905339,False,False,False,False
1763768150.0048451,0.013070410323300774,0.01635074866465259,0.5110664508535365,0.010288973175393975,0.060680860764268096,-0.07018982435930521,0,0,0,129.35528607259457,1.36736818426971,114.94364131914209,50.62482381099369,9.807864802207,False,False,False,False
1763768150.160656,0.017207211655372246,0.018746886228684482,0.503581784498643,0.011930857344364307,0.0608994023321586,-0.06840866982372129,0,0,0,130.11730997649923,2.6314317601252513,116.82571788235045,49.81104030193168,9.859316946408601,False,False,False,False
1763768150.2672365,0.017207211655372246,0.018746886228684482,0.503581784498643,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1763768150.3942342,0.017207211655372246,0.018746886228684482,0.503581784498643,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1763768150.5240607,0.017207211655372246,0.018746886228684482,0.503581784498643,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1763768150.678928,0.005862540645230044,0.04436458391259423,0.5007945500716534,0.008378511642350515,0.0574351705384228,-0.06926886601612066,0,0,0,132.15994768532994,3.8851170325019155,121.34651273091404,47.69483867830249,9.955789033864214,False,False,False,False
1763768150.8061929,0.00774945012363772,0.041849091797363694,0.4952969053876783,0.005831124358816138,0.052595255910072275,-0.0691711578117182,0,0,0,133.82458486567853,4.4594081803199,123.66442254226824,45.99499067205923,9.99396914215377,False,False,False,False
1763768150.9453132,0.00774945012363772,0.041849091797363694,0.4952969053876783,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1763768151.0677185,0.00774945012363772,0.041849091797363694,0.4952969053876783,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1763768151.1967876,0.00774945012363772,0.041849091797363694,0.4952969053876783,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1763768151.346674,0.00774945012363772,0.041849091797363694,0.4952969053876783,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1763768151.4702463,0.00774945012363772,0.041849091797363694,0.4952969053876783,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1763768151.6088953,-0.051200593237764484,-0.03580504330056336,0.49031645813860414,0.0019228248827123714,0.054306324040401824,-0.06195323437957037,0,0,0,133.5479784556424,2.3366478447859333,124.24751592428291,46.4019263838027,9.988028502547731,False,False,False,False
1763768151.7412686,-0.05188303368038172,-0.03372657261264633,0.4982302728060745,7.538710797545898e-05,0.0558705558426745,-0.06252638158961488,0,0,0,134.23529316128966,3.3517393723076534,125.20491907993546,45.66413715929724,9.997312918489529,False,False,False,False
1763768151.8779128,-0.05188303368038172,-0.03372657261264633,0.4982302728060745,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1763768152.0127213,-0.05188303368038172,-0.03372657261264633,0.4982302728060745,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1763768152.1164043,-0.05188303368038172,-0.03372657261264633,0.4982302728060745,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1763768152.2339299,-0.05188303368038172,-0.03372657261264633,0.4982302728060745,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1763768152.3358154,-0.015812717917958602,0.012608196891295134,0.5178358708892866,0.002175035419804442,0.059696057536828814,-0.06975447381484434,0,0,0,133.9472299212006,4.454017672565458,124.95368807935365,45.87354761497497,9.995351377876554,False,False,False,False
1763768152.4763658,-0.0033610489782931463,0.011709950391153919,0.5096174649106529,0.005144763849369483,0.05904347761556367,-0.0695913476094208,0,0,0,132.37434557034206,5.074680974201643,124.24762379197924,47.38005731065229,9.965508685512322,False,False,False,False
1763768152.640067,-0.0016468637722012666,0.010373094273572445,0.5097755740528864,0.0068603355933755045,0.058475923692141246,-0.0690817982469832,0,0,0,132.2026180257769,5.422651672441721,124.19210964084252,47.51538366797712,9.961477525859486,False,False,False,False
1763768152.7621841,0.001379706353323018,0.002833237900950719,0.5329476290840306,0.009624205292548881,0.059576306530371055,-0.07169934126884527,0,0,0,131.0406958961979,3.9684571333172483,123.09587180541584,48.80174399349022,9.912074870614614,False,False,False,False
1763768152.9219372,0.0029557666430427617,-0.003171729481394263,0.5049977793997437,0.008434489593160198,0.0588967745656357,-0.07113882003843572,0,0,0,131.8792267897462,4.722814298186846,123.80370533811528,47.90425525609794,9.948656873092492,False,False,False,False
1763768153.0539088,0.0033931007818619116,-0.0050040342045917265,0.5015810269108424,0.00834132510194156,0.05706285421254072,-0.06869520884879765,0,0,0,131.57962037203916,5.483535822842205,123.75322618385076,48.1256947729876,9.940536976739468,False,False,False,False
1763768153.1622565,0.0033931007818619116,-0.0050040342045917265,0.5015810269108424,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1763768153.338769,-0.001251572397941424,-0.015033953757275394,0.49644219339289386,0.007887288714691531,0.05562719060701189,-0.06687101141490304,0,0,0,131.96078524998603,6.06202131607981,123.91016311842162,47.68411846652853,9.956139824542124,False,False,False,False
1763768153.4502609,-0.0033771876568770686,-0.01296272677540691,0.5047321214591732,0.007776905199747382,0.05675049269261981,-0.06811884002976243,0,0,0,132.29916302771915,6.49761922285949,124.425568306919,47.297912446439085,9.967847198545833,False,False,False,False
1763768153.614748,-0.006513242166173895,-0.0157740337592973,0.4978794027388915,0.007689409712766335,0.056127665122848,-0.0665462710691096,0,0,0,131.81689909353886,5.6634317135486985,124.60992385622518,47.871433438262386,9.94980983602254,False,False,False,False
1763768153.7301695,-0.006177061288979428,-0.01725187643407248,0.4982307191509081,0.008164293005556628,0.055704311927223,-0.06534466758774146,0,0,0,131.46620556576502,6.128773647039396,124.15694716290382,48.16455299782865,9.939050826756707,False,False,False,False
1763768153.890421,-0.006366538085349624,-0.014385987254002109,0.49674280788492325,0.00817090200549136,0.05537860877710277,-0.06460840406811907,0,0,0,131.67570042004124,6.366264097781103,123.87490201367613,47.92893089559129,9.947781469202628,False,False,False,False
1763768154.0063615,-0.005945288658703855,-0.011380985918895102,0.502777417599483,0.007714492445149428,0.05669059597215436,-0.06640218265193587,0,0,0,132.17155904716827,6.170080657206709,123.7942958908672,47.4633210042324,9.963054703986273,False,False,False,False
1763768154.1738825,-0.005352939475097388,-0.010934751883806779,0.5008576501812236,0.008358219222320658,0.05689003677660344,-0.0653980017561748,0,0,0,131.84354761008996,6.055519813482708,123.67368380221714,47.800662499156374,9.952251430542498,False,False,False,False
1763768154.3153656,-0.005249983091314703,-0.009341111231134017,0.5028647555425922,0.008505562973076811,0.057506611751819287,-0.06568570279264636,0,0,0,132.2933659054282,6.032015647275606,123.46406514691236,47.3590808791439,9.966113636767806,False,False,False,False
1763768154.4526823,-0.004279899258241904,-0.007280315568547264,0.506172529677787,0.009088380607143821,0.05898585444778876,-0.06604601166527307,0,0,0,131.46329651312521,5.4380658143378,123.19870388362301,48.245686823129176,9.935888880960977,False,False,False,False
1763768154.5890286,-0.0035825391885233662,-0.00565197908031064,0.5065369848133308,0.009435704716659844,0.05964928552953419,-0.06644591709049733,0,0,0,131.31879004199845,5.682114320612135,123.0692349214484,48.36198274029124,9.93121762027111,False,False,False,False
1763768154.745004,-0.0028607230796216833,-0.003573524790395773,0.5019910803232631,0.009598814084009475,0.059001629441110974,-0.0652694526986628,0,0,0,131.34413654442167,5.813241476224785,122.97036641010374,48.32209011437334,9.932838433493853,False,False,False,False
1763768154.8757672,-0.002210233184085168,-0.004432373183236594,0.505209665285399,0.00905956700564823,0.05936217551993069,-0.06669937387178795,0,0,0,131.9041711713157,5.799438322703237,123.16894144823385,47.770066627983056,9.953288183097674,False,False,False,False
1763768155.0319562,-0.001927447121670374,-0.004884227025660621,0.5049819049822383,0.008781499488997386,0.059878980393266834,-0.06780069519976992,0,0,0,132.48980004204205,5.847289908063873,122.98540723213674,47.18575247118571,9.97090783791889,False,False,False,False
1763768155.2021463,-0.002028242231713726,-0.005779217210559462,0.5042594817686663,0.008655494815499196,0.059898171899799,-0.06838395086760028,0,0,0,132.72869066757812,6.040642996278193,123.05594736708406,46.9280073666572,9.977361993444735,False,False,False,False
1763768155.3591459,-0.002902816405236765,-0.006779912111025582,0.5014729371200434,0.00843331538014961,0.0595232374155867,-0.068048809849238,0,0,0,133.20166716086328,6.027232365188024,123.14398734113624,46.46212280454563,9.986978585675834,False,False,False,False
1763768155.5077994,-0.0035175417771147093,-0.008330748148122017,0.5052030703381731,0.008690767558996091,0.060556642719780285,-0.06819453839099479,0,0,0,132.8631569651584,5.493027262001091,123.17131487973967,46.85408766028232,9.97906400239949,False,False,False,False
